# instrument NDL485-3084108474
# measurement 000100
# version 3.3.5, Helioscale-RSP-0-1.install
#
# configuration=Site
# siteName="SN1162 - Vietnam VNCEH"
# siteLatitude=12.7534,North
# siteLongitude=107.8761,East
# siteElevation=290
# siteInfo=SystemNumber,A017042
# siteInfo=DataLogger,"Wilmers Messtechnik GmbH, 0141, blueberry COMPACT, sn1162"
# timezone=UTC
#
# configuration=Measurement
# storeperiod=day
# highresarchive=yes
# highresfilelength=3600
# pollperiod=1
# statperiod=60
# compact_DIN1func="vWind10m (m/s)",FREQ_TTL,0.25,0.2,zerooff
# compact_AIN1func="uDR02 (V)",VOLTAGE,1,0
# compact_AIN2func="uIset1 (V)",VOLTAGE,1,0
# compact_AIN3func="uIset2 (V)",VOLTAGE,1,0
# compact_AIN4func="uIset3 (V)",VOLTAGE,1,0
# compact_AIN6func="DirWind (°)",DIR,1,0
# function="DniDR02 (W/m2)",{mean,sigma,max,min},"uDR02 / 0.00001221"
# function="DhiSR30 (W/m2)",{mean,sigma,max,min},"0.01 * c1"
# function="GhiSR30 (W/m2)",{mean,sigma,max,min},"0.01 * d1"
# function="GhiIset1 (W/m2)",{mean,sigma,max,min},"uIset1 / 0.000029660"
# function="GhiIset2 (W/m2)",{mean,sigma,max,min},"uIset2 / 0.000029517"
# function="GhiIset3 (W/m2)",{mean,sigma,max,min},"uIset3 / 0.000032023"
# function="TempSR30Dhi (°C)",mean,"0.01 * e1"
# function="TempSR30Ghi (°C)",mean,"0.01 * f1"
# function="TempIset1 (°C)",mean,"(-0.39083 + (0.39083^2 + 0.000231 * (100 - 100*(b2/b4)))^0.5) / (-0.0001155)"
# function="TempIset3 (°C)",mean,"(-0.39083 + (0.39083^2 + 0.000231 * (100 - 100*(b3/b5)))^0.5) / (-0.0001155)"
# function="TempLogger (°C)",{mean,max,min},TINT1
# function="TempAir (°C)",{mean,max,min},g1
# function="HumAir (%RH)",{mean,max,min},g3
# function="pBaro (hPa)",{mean,max,min},PAIR1
# function="uSupply (V)",{mean,max,min},POWER1
# function="iSupply (A)",{mean,max,min},POWER4
# function="PowSupply (W)",{mean,max,min},"0.1 * round (10* uSupply * iSupply)"
# function="uBat1 (V)",{mean,max,min},POWER2
# function="uBat2 (V)",{mean,max,min},POWER3
# function="Service (1=SwitchPressed)",max,"!b1"
# function="SolarElevation (°)",mean,"180*h1/3.1415926"
# function="DOUT1 (1 = DR02 Heater ON)",mean,"(SolarElevation > 0) * (SolarElevation < 10) * ((uBat1+uBat2)>24)"
# function="CalGhiRef (W/m2)",{mean,sigma,max,min},"0.01 * i1"
# function="CalDniRef (W/m2)",{mean,sigma,max,min},"VOLTAGE6 / 0.00001226"
# function="DOUT2 (1 = DniRef Heater ON)",mean,DOUT1
# pollbaudrate=19200
# pollchardelay=0
# pollteledelay=50
# polltimeout=0.5
# pollretry=0
# poll="#99d10s5s11i2i4\r",,,crc2
# poll="modbusrtu:1,4,2,2,lE",,"parity=even"
# poll="modbusrtu:2,4,2,2,lE",,"parity=even"
# poll="modbusrtu:1,4,6,1,i",,"parity=even"
# poll="modbusrtu:2,4,6,1,i",,"parity=even"
# poll="modbusrtu:247,4,25,6,f",,"parity=even"
# poll=current-solarposition
# poll="modbusrtu:3,4,2,2,lE",,"parity=even"

"date","time","period","vWind10m (m/s)_mean","vWind10m (m/s)_sigma","vWind10m (m/s)_max","vWind10m (m/s)_min","uDR02 (V)_mean","uDR02 (V)_sigma","uDR02 (V)_max","uDR02 (V)_min","uIset1 (V)_mean","uIset1 (V)_sigma","uIset1 (V)_max","uIset1 (V)_min","uIset2 (V)_mean","uIset2 (V)_sigma","uIset2 (V)_max","uIset2 (V)_min","uIset3 (V)_mean","uIset3 (V)_sigma","uIset3 (V)_max","uIset3 (V)_min","DirWind (°)_mean360","DirWind (°)_sigma","DniDR02 (W/m2)_mean","DniDR02 (W/m2)_sigma","DniDR02 (W/m2)_max","DniDR02 (W/m2)_min","DhiSR30 (W/m2)_mean","DhiSR30 (W/m2)_sigma","DhiSR30 (W/m2)_max","DhiSR30 (W/m2)_min","GhiSR30 (W/m2)_mean","GhiSR30 (W/m2)_sigma","GhiSR30 (W/m2)_max","GhiSR30 (W/m2)_min","GhiIset1 (W/m2)_mean","GhiIset1 (W/m2)_sigma","GhiIset1 (W/m2)_max","GhiIset1 (W/m2)_min","GhiIset2 (W/m2)_mean","GhiIset2 (W/m2)_sigma","GhiIset2 (W/m2)_max","GhiIset2 (W/m2)_min","GhiIset3 (W/m2)_mean","GhiIset3 (W/m2)_sigma","GhiIset3 (W/m2)_max","GhiIset3 (W/m2)_min","TempSR30Dhi (°C)_mean","TempSR30Ghi (°C)_mean","TempIset1 (°C)_mean","TempIset3 (°C)_mean","TempLogger (°C)_mean","TempLogger (°C)_max","TempLogger (°C)_min","TempAir (°C)_mean","TempAir (°C)_max","TempAir (°C)_min","HumAir (%RH)_mean","HumAir (%RH)_max","HumAir (%RH)_min","pBaro (hPa)_mean","pBaro (hPa)_max","pBaro (hPa)_min","uSupply (V)_mean","uSupply (V)_max","uSupply (V)_min","iSupply (A)_mean","iSupply (A)_max","iSupply (A)_min","PowSupply (W)_mean","PowSupply (W)_max","PowSupply (W)_min","uBat1 (V)_mean","uBat1 (V)_max","uBat1 (V)_min","uBat2 (V)_mean","uBat2 (V)_max","uBat2 (V)_min","Service (1=SwitchPressed)_max","SolarElevation (°)_mean","DOUT1 (1 = DR02 Heater ON)_mean","CalGhiRef (W/m2)_mean","CalGhiRef (W/m2)_sigma","CalGhiRef (W/m2)_max","CalGhiRef (W/m2)_min","CalDniRef (W/m2)_mean","CalDniRef (W/m2)_sigma","CalDniRef (W/m2)_max","CalDniRef (W/m2)_min","DOUT2 (1 = DniRef Heater ON)_mean"
2018-10-19,09:00:00,60,4.72411,0.609172,6.035,3.44,1.86441e-06,6.50282e-06,2e-05,-1e-05,0.00176695,1.33091e-05,0.00179,0.00174,0.00179424,1.1674e-05,0.00181,0.00177,0.00196763,1.0945e-05,0.00199,0.00195,nan,nan,0.152695,0.532582,1.638,-0.819001,54.5427,0.149608,54.84,54.34,54.35,0.206611,54.78,54.09,59.5735,0.448724,60.3506,58.6649,60.7866,0.395516,61.3206,59.9654,61.4442,0.341799,62.1428,60.8937,26.5978,27.1354,26.8541,26.8116,34.2915,34.31,34.27,26.4929,26.5032,26.4802,82.7528,83.2743,82.2051,977.932,977.97,977.88,25.1733,25.249,25.106,0.430426,0.48352,0.35868,10.8339,12.2,9,14.1775,14.204,14.129,14.2477,14.263,14.213,0,21.5331,0,54.4024,0.155164,54.69,54.13,0.0276495,0.540759,0.815661,-0.815661,0
2018-10-19,09:01:00,59,4.66672,0.469431,5.5825,3.5175,3.27869e-07,5.42224e-06,2e-05,-1e-05,0.00174,8.68388e-06,0.00176,0.00172,0.00176164,1.05862e-05,0.00178,0.00174,0.00193721,1.05785e-05,0.00196,0.00191,nan,nan,0.0268524,0.444082,1.638,-0.819001,53.9893,0.265761,54.33,53.43,53.7318,0.249974,54.08,53.21,58.6649,0.292781,59.3392,57.9906,59.6822,0.358619,60.3042,58.9491,60.4944,0.330337,61.206,59.6446,26.5875,27.1143,26.7896,26.7777,34.2587,34.28,34.24,26.4778,26.4871,26.4714,83.1499,83.7306,82.6265,977.952,978.01,977.89,25.1638,25.233,25.106,0.440382,0.48703,0.35429,11.0787,12.2,8.9,14.1775,14.221,14.12,14.2436,14.272,14.204,0,21.6121,0,53.7071,0.246931,54.11,53.26,0.200572,0.584382,0.815661,-0.815661,0
2018-10-19,09:02:00,60,4.20186,0.766215,6.0225,2.9775,1.01695e-06,5.73272e-06,1e-05,-1e-05,0.00171475,1.0144e-05,0.00173,0.00169,0.00173203,7.97871e-06,0.00175,0.00172,0.00190559,1.1828e-05,0.00193,0.00188,nan,nan,0.0832882,0.469511,0.819001,-0.819001,52.8176,0.327297,53.41,52.29,52.6144,0.330235,53.19,52.07,57.8134,0.342006,58.3277,56.9791,58.6792,0.270319,59.2879,58.2715,59.507,0.369348,60.2692,58.7078,26.5736,27.1203,26.8371,26.804,34.2268,34.24,34.21,26.4556,26.4724,26.4363,82.8704,83.8615,82.2231,977.961,978.01,977.88,25.1678,25.266,25.089,0.429324,0.48176,0.35692,10.7949,12.1,9,14.1836,14.213,14.12,14.245,14.263,14.213,0,21.6975,0,52.7176,0.29334,53.23,52.2,0.138248,0.564958,0.815661,-0.815661,0
2018-10-19,09:03:00,59,4.72717,0.540285,5.925,3.6825,1.47541e-06,6.48733e-06,1e-05,-1e-05,0.00168197,9.37728e-06,0.0017,0.00166,0.00169902,1.23746e-05,0.00172,0.00168,0.00186738,1.09995e-05,0.00189,0.00185,nan,nan,0.120836,0.531313,0.819001,-0.819001,51.7589,0.251762,52.23,51.35,51.5918,0.260394,52.05,51.1,56.7083,0.316169,57.3163,55.9676,57.5606,0.419226,58.2715,56.9164,58.3136,0.343473,59.0201,57.771,26.5797,27.1408,26.8202,26.8253,34.1972,34.22,34.18,26.4079,26.4358,26.3816,82.8168,83.4241,82.1303,977.967,978.02,977.92,25.1619,25.241,25.047,0.430279,0.47736,0.35341,10.823,12,8.9,14.1895,14.213,14.145,14.2444,14.263,14.213,0,21.7783,0,51.7018,0.265407,52.16,51.22,0.106972,0.454631,0.815661,-0.815661,0
2018-10-19,09:04:00,60,4.87937,0.639612,5.7975,3.6125,1.5e-06,6.00694e-06,1e-05,-1e-05,0.00164483,1.37224e-05,0.00167,0.00162,0.00166467,1.13235e-05,0.00169,0.00164,0.001825,1.37235e-05,0.00186,0.0018,nan,nan,0.12285,0.491969,0.819001,-0.819001,50.7397,0.313438,51.34,50.22,50.5,0.349762,51.1,49.93,55.4563,0.462649,56.3048,54.619,56.3969,0.38363,57.2551,55.5612,56.9903,0.428542,58.0833,56.2096,26.5887,27.1317,26.8077,26.8049,34.168,34.19,34.15,26.3783,26.3896,26.3662,83.0989,83.4489,82.8821,977.955,978.01,977.9,25.1591,25.258,25.106,0.42233,0.47648,0.35341,10.625,12,8.9,14.1828,14.213,14.12,14.2484,14.272,14.221,0,21.8585,0,50.6525,0.337479,51.19,50.11,0.190321,0.583766,1.63132,-0.815661,0
2018-10-19,09:05:00,60,5.14008,0.568559,6.49,3.805,3.16667e-06,5.62485e-06,1e-05,-1e-05,0.00160467,1.61727e-05,0.00163,0.00157,0.00162,1.34164e-05,0.00164,0.00159,0.0017785,1.5687e-05,0.0018,0.00175,nan,nan,0.25935,0.460675,0.819001,-0.819001,49.584,0.405866,50.21,48.82,49.2412,0.416626,49.91,48.47,54.1021,0.545265,54.9562,52.9332,54.8836,0.454522,55.5612,53.8673,55.5382,0.489864,56.2096,54.6482,26.5843,27.1263,26.7867,26.7613,34.1375,34.15,34.12,26.3549,26.3674,26.3457,83.0426,83.6281,82.5784,977.957,978.01,977.88,25.1588,25.266,25.064,0.424234,0.48088,0.35077,10.6833,12.1,8.8,14.178,14.213,14.129,14.2423,14.263,14.204,0,21.9382,0,49.5055,0.362576,50.09,48.83,0.203915,0.485415,0.815661,-0.815661,0
2018-10-19,09:06:00,60,4.96737,0.752136,6.22,3.685,2.83333e-06,5.7999e-06,1e-05,-1e-05,0.0015545,1.57507e-05,0.00159,0.00153,0.00156667,1.65999e-05,0.00159,0.00153,0.00172867,1.62754e-05,0.00176,0.0017,nan,nan,0.23205,0.475013,0.819001,-0.819001,47.8318,0.570069,48.8,46.84,47.4742,0.560411,48.43,46.53,52.4106,0.531043,53.6076,51.5846,53.0768,0.562403,53.8673,51.8345,53.982,0.508241,54.9605,53.0868,26.5893,27.1338,26.7936,26.77,34.1087,34.13,34.09,26.3425,26.3528,26.3147,83.9372,84.1426,83.6172,977.97,978.01,977.93,25.1439,25.233,25.047,0.418974,0.47736,0.35077,10.5217,12,8.8,14.1838,14.213,14.129,14.2455,14.272,14.204,0,22.0199,0,47.8957,0.55408,48.81,46.95,-0.040783,0.54564,0.815661,-1.63132,0
2018-10-19,09:07:00,60,5.13288,0.707251,7.18,3.895,2.71186e-06,5.1521e-06,1e-05,-1e-05,0.00150881,1.30299e-05,0.00153,0.00148,0.00152373,1.20589e-05,0.00155,0.0015,0.00167831,1.4515e-05,0.00171,0.00165,nan,nan,0.222102,0.421957,0.819001,-0.819001,45.9246,0.502014,46.8,45.1,45.7339,0.412689,46.49,45.09,50.8703,0.439304,51.5846,49.8989,51.6221,0.408521,52.5121,50.8182,52.4094,0.453272,53.3991,51.5255,26.6159,27.179,26.7755,26.7861,34.0847,34.1,34.07,26.3056,26.3325,26.271,83.4029,84.1864,82.7351,977.998,978.05,977.94,25.138,25.216,25.056,0.426761,0.49319,0.35165,10.7237,12.4,8.8,14.1818,14.213,14.112,14.2451,14.272,14.213,0,22.0984,0,46.1073,0.467771,46.92,45.34,-0.0138248,0.437614,0.815661,-0.815661,0
2018-10-19,09:08:00,59,5.07125,0.687242,6.12,3.2825,1.66667e-06,6.101e-06,1e-05,-1e-05,0.00146867,1.45449e-05,0.0015,0.00144,0.001482,1.26227e-05,0.00151,0.00146,0.00162883,1.66425e-05,0.00166,0.0016,nan,nan,0.1365,0.499673,0.819001,-0.819001,44.4775,0.382425,45.07,43.75,44.5587,0.311654,45.04,43.96,49.5167,0.490411,50.5732,48.5502,50.2084,0.427658,51.157,49.463,50.8645,0.519706,51.8377,49.9641,26.6748,27.2225,26.7862,26.8143,34.0625,34.08,34.05,26.2609,26.2859,26.2346,83.7301,84.2521,82.9322,977.992,978.05,977.92,25.1305,25.224,25.039,0.420982,0.47824,0.35692,10.5833,12,9,14.1892,14.213,14.137,14.2453,14.263,14.221,0,22.1763,0,44.611,0.441319,45.3,43.79,0.0815661,0.463804,0.815661,-0.815661,0
2018-10-19,09:09:00,59,5.9318,0.597312,6.8475,4.69,4.09836e-06,5.54477e-06,1e-05,-1e-05,0.00142213,1.70933e-05,0.00145,0.00139,0.00143459,1.83387e-05,0.00147,0.0014,0.00157246,1.90475e-05,0.0016,0.00154,nan,nan,0.335656,0.454117,0.819001,-0.819001,42.929,0.476936,43.72,42.11,43.1349,0.473957,43.92,42.31,47.9478,0.576308,48.8874,46.8645,48.6022,0.621271,49.8018,47.4303,49.104,0.594808,49.9641,48.0904,26.7143,27.2448,26.7391,26.7422,34.0451,34.06,34.03,26.2187,26.2397,26.1973,83.6268,84.2447,83.2418,978.024,978.06,977.95,25.1216,25.216,25.039,0.430653,0.48176,0.35516,10.8148,12.1,8.9,14.1863,14.213,14.137,14.2456,14.263,14.204,0,22.254,0,42.9433,0.50792,43.75,42.05,0.0534859,0.569506,1.63132,-0.815661,0
2018-10-19,09:10:00,60,4.88596,1.05822,7.0475,3.115,1.16667e-06,4.11974e-06,1e-05,-1e-05,0.00136517,1.40821e-05,0.00139,0.00134,0.00138033,1.3536e-05,0.00141,0.00135,0.00151567,1.30852e-05,0.00155,0.0015,nan,nan,0.0955501,0.337407,0.819001,-0.819001,41.5178,0.326752,42.08,40.98,41.637,0.366444,42.27,41.01,46.0272,0.474801,46.8645,45.1787,46.764,0.458591,47.7691,45.7364,47.3306,0.408636,48.4027,46.8413,26.7288,27.2262,26.73,26.7683,34.0222,34.04,34.01,26.1792,26.1956,26.1653,84.4661,84.9733,83.8278,978.037,978.08,977.96,25.1187,25.19,25.039,0.426476,0.48088,0.35253,10.7117,12.1,8.9,14.1801,14.213,14.12,14.2478,14.272,14.221,0,22.3332,0,41.3772,0.381624,42.02,40.75,0.0135944,0.546993,0.815661,-1.63132,0
2018-10-19,09:11:00,60,4.29217,1.05999,6.16,2.3275,1.5e-06,5.10718e-06,1e-05,-1e-05,0.00133517,8.65865e-06,0.00135,0.00132,0.00135267,9.46338e-06,0.00137,0.00133,0.00148467,1.0403e-05,0.00151,0.00147,nan,nan,0.12285,0.418279,0.819001,-0.819001,40.4038,0.279399,40.96,40.06,40.4568,0.285397,40.98,40.02,45.0157,0.291927,45.5158,44.5044,45.8267,0.320579,46.4139,45.0588,46.3625,0.324857,47.1536,45.9045,26.759,27.2418,26.7801,26.8491,34.0082,34.02,33.99,26.1481,26.1658,26.1252,84.7249,85.126,84.3205,978.069,978.14,978.01,25.1108,25.182,25.022,0.445129,0.5011,0.35253,11.1767,12.6,8.9,14.1879,14.213,14.129,14.2482,14.272,14.221,0,22.4071,0,40.2892,0.252635,40.73,39.86,-0.108755,0.458192,0.815661,-1.63132,0
2018-10-19,09:12:00,60,4.99662,0.929864,7.125,3.1075,-3.33333e-07,5.46707e-06,1e-05,-1e-05,0.0013145,6.68954e-06,0.00133,0.0013,0.00132383,9.14543e-06,0.00134,0.00131,0.001457,1.1299e-05,0.00148,0.00144,nan,nan,-0.0273,0.447754,0.819001,-0.819001,39.6847,0.178582,40.03,39.44,39.6103,0.221923,40.01,39.3,44.3189,0.225549,44.8415,43.8301,44.8499,0.309847,45.3976,44.3812,45.4986,0.352824,46.2168,44.9677,26.795,27.2685,26.822,26.8179,34.0002,34.01,33.99,26.1514,26.1599,26.1267,85.2947,85.9645,84.9105,978.082,978.13,978.03,25.118,25.19,25.039,0.422549,0.48967,0.35165,10.6083,12.3,8.8,14.1806,14.213,14.137,14.2453,14.272,14.213,0,22.4852,0,39.435,0.217466,39.84,39.12,-0.149538,0.458797,0.815661,-0.815661,0
2018-10-19,09:13:00,60,5.12087,1.14306,7.6475,2.7725,-3.33333e-06,6.74949e-06,1e-05,-2e-05,0.0012875,1.25996e-05,0.00131,0.00126,0.00130183,7.41433e-06,0.00131,0.00128,0.00142717,1.27921e-05,0.00145,0.0014,nan,nan,-0.273,0.552783,0.819001,-1.638,39.2365,0.122608,39.43,39,39.0518,0.12225,39.26,38.84,43.4086,0.424792,44.1672,42.4815,44.1045,0.251197,44.3812,43.3648,44.5669,0.399468,45.28,43.7186,26.8078,27.2645,26.7621,26.8515,33.9855,34,33.97,26.1607,26.1648,26.1541,85.5518,85.8793,85.2294,978.087,978.16,978.02,25.1075,25.157,25.022,0.418741,0.49055,0.35165,10.5117,12.3,8.8,14.184,14.213,14.12,14.2448,14.272,14.204,0,22.5617,0,38.7807,0.2031,39.1,38.43,-0.21751,0.554543,0.815661,-1.63132,0
2018-10-19,09:14:00,60,5.12801,1.04083,6.71,3.2275,1.69492e-07,5.9636e-06,1e-05,-1e-05,0.0012661,8.63908e-06,0.00129,0.00125,0.00128085,1.01327e-05,0.0013,0.00126,0.00139932,9.18075e-06,0.00142,0.00138,nan,nan,0.0138814,0.488419,0.819001,-0.819001,38.7864,0.138218,38.99,38.49,38.6781,0.1314,38.83,38.4,42.6872,0.29126,43.4929,42.1443,43.3935,0.34326,44.0424,42.6873,43.6974,0.286711,44.3431,43.094,26.7834,27.2336,26.7946,26.8583,33.9692,33.98,33.96,26.1588,26.1633,26.1541,84.7704,85.2127,84.3652,978.084,978.13,978.02,25.097,25.165,24.997,0.420593,0.4967,0.35165,10.5559,12.4,8.8,14.1839,14.213,14.12,14.2465,14.272,14.213,0,22.6364,0,38.06,0.191541,38.41,37.74,-0.221196,0.578331,0.815661,-1.63132,0
2018-10-19,09:15:00,59,3.96321,0.665474,5.1825,2.46,5e-07,5.60506e-06,2e-05,-1e-05,0.00124083,8.81129e-06,0.00126,0.00123,0.00126167,6.87184e-06,0.00127,0.00125,0.00137867,9.56847e-06,0.00139,0.00136,nan,nan,0.04095,0.459055,1.638,-0.819001,38.0222,0.216395,38.45,37.68,38.1058,0.153159,38.4,37.92,41.8352,0.29708,42.4815,41.47,42.7438,0.232818,43.0261,42.3485,43.0524,0.298781,43.4063,42.4695,26.7478,27.1907,26.7108,26.7763,33.9505,33.97,33.93,26.1384,26.1533,26.1155,84.9271,85.3024,84.513,978.09,978.13,978.03,25.0981,25.165,25.022,0.426916,0.48527,0.34901,10.7183,12.2,8.8,14.1832,14.213,14.12,14.2484,14.272,14.213,0,22.7102,0,37.4227,0.184679,37.73,37.16,0.122349,0.416573,0.815661,-0.815661,0
2018-10-19,09:16:00,59,3.44779,0.782362,6.45,2.305,4.91803e-07,6.63479e-06,1e-05,-2e-05,0.00122951,8.1836e-06,0.00125,0.00121,0.00125016,7.35333e-06,0.00126,0.00124,0.00136525,6.42907e-06,0.00138,0.00136,nan,nan,0.0402788,0.54339,0.819001,-1.638,37.1628,0.310098,37.65,36.72,37.5161,0.304503,37.99,37.05,41.4534,0.27591,42.1443,40.7957,42.3541,0.249131,42.6873,42.0097,42.6333,0.200761,43.094,42.4695,26.7361,27.1541,26.6943,26.8188,33.9352,33.95,33.92,26.118,26.136,26.0925,85.555,85.813,85.2141,978.064,978.11,978.02,25.099,25.199,25.014,0.430064,0.48703,0.3578,10.7934,12.2,9,14.1911,14.238,14.137,14.2477,14.272,14.221,0,22.7839,0,36.8193,0.20267,37.15,36.53,0.0401145,0.499242,0.815661,-0.815661,0
2018-10-19,09:17:00,60,3.40377,0.631405,5.2925,2.125,1.18644e-06,6.65996e-06,2e-05,-1e-05,0.00121593,8.0504e-06,0.00124,0.0012,0.00123712,6.90145e-06,0.00125,0.00122,0.00134831,6.67719e-06,0.00136,0.00133,nan,nan,0.0971696,0.545451,1.638,-0.819001,36.601,0.0790343,36.71,36.43,36.8731,0.146093,37.09,36.59,40.9957,0.271412,41.8071,40.4585,41.9121,0.233821,42.3485,41.3321,42.1043,0.208529,42.4695,41.5326,26.7559,27.1551,26.706,26.8135,33.918,33.93,33.9,26.1057,26.116,26.095,85.4842,85.7852,85.2111,978.042,978.09,977.98,25.0929,25.165,25.014,0.423782,0.48176,0.35341,10.622,12.1,8.9,14.1803,14.213,14.12,14.2417,14.263,14.204,0,22.859,0,36.2525,0.170369,36.53,35.94,-0.0691238,0.526431,0.815661,-0.815661,0
2018-10-19,09:18:00,59,3.18984,0.669303,4.4875,2.0925,2.62295e-06,6.24674e-06,1e-05,-1e-05,0.0011977,8.94307e-06,0.00122,0.00118,0.00121426,8.95508e-06,0.00123,0.0012,0.00132656,1.0063e-05,0.00135,0.00131,nan,nan,0.21482,0.511609,0.819001,-0.819001,35.8503,0.377854,36.41,35.28,36.0166,0.367459,36.57,35.41,40.3811,0.30151,41.1328,39.7842,41.1377,0.303398,41.6709,40.6545,41.4251,0.314223,42.1572,40.9081,26.7636,27.1577,26.7193,26.7839,33.9015,33.91,33.89,26.0868,26.0986,26.0759,85.6557,86.0521,85.3777,978.031,978.09,977.98,25.0895,25.165,25.014,0.434905,0.49231,0.35516,10.918,12.3,8.9,14.1823,14.213,14.12,14.253,14.272,14.23,0,22.9302,0,35.3905,0.315425,35.9,34.87,0.160458,0.356294,0.815661,-0.815661,0
2018-10-19,09:19:00,60,2.93903,0.591455,4.275,1.925,2.0339e-06,5.45542e-06,1e-05,-1e-05,0.00117203,1.20423e-05,0.0012,0.00115,0.00118695,9.78658e-06,0.0012,0.00117,0.00130051,9.09903e-06,0.00132,0.00128,nan,nan,0.166576,0.446799,0.819001,-0.819001,34.7234,0.286431,35.25,34.28,35.012,0.201888,35.38,34.65,39.5156,0.406007,40.4585,38.7728,40.2124,0.331538,40.6545,39.6382,40.6117,0.284151,41.2204,39.9713,26.8047,27.1876,26.689,26.7772,33.8839,33.9,33.86,26.0614,26.0779,26.0354,84.6758,85.6668,84.0502,977.997,978.07,977.94,25.087,25.157,25.005,0.427462,0.48791,0.35165,10.7186,12.3,8.8,14.1822,14.213,14.12,14.2461,14.263,14.221,0,23.0029,0,34.3731,0.274938,34.84,33.87,-0.0967733,0.49999,1.63132,-1.63132,0
2018-10-19,09:20:00,59,2.98875,0.577241,4.37,2.035,1.66667e-06,5.82142e-06,1e-05,-1e-05,0.001142,1.23558e-05,0.00117,0.00112,0.0011515,1.4003e-05,0.00118,0.00113,0.00126667,1.29957e-05,0.00129,0.00124,nan,nan,0.1365,0.476775,0.819001,-0.819001,33.7857,0.277659,34.25,33.34,34.1155,0.320601,34.62,33.58,38.503,0.416601,39.4471,37.7613,39.0114,0.474421,39.977,38.283,39.5549,0.405832,40.2835,38.7222,26.8433,27.2185,26.6786,26.7949,33.8673,33.88,33.84,26.0377,26.0508,26.0173,84.517,84.9825,83.9143,977.979,978.05,977.89,25.08,25.157,25.022,0.431722,0.48703,0.35077,10.825,12.2,8.8,14.186,14.213,14.12,14.2491,14.28,14.221,0,23.0741,0,33.3618,0.314189,33.85,32.85,0.285481,0.512094,0.815661,-0.815661,0
2018-10-19,09:21:00,59,2.86906,0.692034,4.4875,1.8725,2.29508e-06,5.54961e-06,1e-05,-1e-05,0.00110869,9.49122e-06,0.00113,0.00109,0.00112311,7.58363e-06,0.00114,0.0011,0.00123672,1.16958e-05,0.00126,0.00122,nan,nan,0.187967,0.454514,0.819001,-0.819001,33.0567,0.235377,33.33,32.59,33.2374,0.238107,33.56,32.77,37.3799,0.319995,38.0984,36.7498,38.0497,0.256928,38.6218,37.2667,38.6198,0.365223,39.3467,38.0976,26.8882,27.2354,26.6361,26.7559,33.8521,33.86,33.84,26.0185,26.0361,26.0081,84.4079,85.1448,83.9198,977.948,978.01,977.87,25.0832,25.165,24.997,0.423881,0.48264,0.35429,10.6311,12.1,8.9,14.1859,14.213,14.12,14.2432,14.272,14.204,0,23.1434,0,32.4695,0.239353,32.84,32.1,0.0401145,0.560965,0.815661,-1.63132,0
2018-10-19,09:22:00,60,3.31858,0.916918,6.135,2.2875,3e-06,6.13732e-06,1e-05,-1e-05,0.00108417,1.18732e-05,0.00111,0.00107,0.001099,1.17898e-05,0.00112,0.00107,0.00120667,1.13529e-05,0.00123,0.00119,nan,nan,0.2457,0.502647,0.819001,-0.819001,32.297,0.102669,32.57,32.18,32.3527,0.191528,32.75,32.13,36.5531,0.400306,37.4241,36.0755,37.2328,0.3994,37.9442,36.2503,37.6812,0.354508,38.4099,37.1608,26.9073,27.2482,26.6099,26.6751,33.8352,33.85,33.82,25.999,26.0095,25.9792,84.3223,85.2113,82.3777,977.909,977.96,977.84,25.0788,25.148,25.014,0.417567,0.47912,0.35516,10.475,12,8.9,14.1878,14.23,14.129,14.244,14.272,14.204,0,23.217,0,31.7545,0.163925,32.09,31.56,0.0815661,0.463804,0.815661,-0.815661,0
2018-10-19,09:23:00,60,4.06712,0.954838,5.97,2.3025,6.44068e-06,5.12974e-06,1e-05,-1e-05,0.00106458,6.96773e-06,0.00108,0.00105,0.00107847,5.46594e-06,0.00109,0.00107,0.00118034,6.36891e-06,0.00119,0.00117,nan,nan,0.527492,0.420127,0.819001,-0.819001,32.4532,0.136636,32.61,32.21,32.3286,0.0676095,32.41,32.15,35.8927,0.234907,36.4127,35.4012,36.5374,0.185186,36.9279,36.2503,36.8591,0.198901,37.1608,36.5362,26.8892,27.23,26.502,26.6011,33.8141,33.83,33.79,25.9551,25.9788,25.9263,82.3434,83.313,81.2548,977.842,977.95,977.74,25.0806,25.148,25.014,0.416121,0.47648,0.35341,10.4356,11.9,8.9,14.1835,14.221,14.12,14.2433,14.263,14.213,0,23.2863,0,31.5863,0.0570429,31.67,31.5,0.29032,0.492674,1.63132,-0.815661,0
